game_year,game_pk,pitcher_id,pitcher_name,batter_id,batter_name,count,p_p1,p_p2,p_p3,p_p4,p_p5,p_p6,p_p7,b_p1,b_p2,b_p3,b_p4,b_p5,b_p6,b_p7,prev_pitch,pp_loc,prev_pitch_2,pp2_loc,prev_pitch_3,pp3_loc,pitch_number,count_code,inning,bat_stand,base_sit,outs_when_up,p_1,p_2,p_3,p_4,p_5,p_6,p_7
2021,632878,2021489119,2021 Wade Miley,641561,Johneshwy Fargas,1-2,0.22950819672131148,0,0.2459016393442623,0,0,0.5245901639344263,0,0,0,0.25,0,0,0.75,0,6,14,6,14,1,5,5,7,2,1,0,2,0,0,1,0,0,0,0
2021,632878,2021489119,2021 Wade Miley,642727,Sergio Alcántara,0-0,0.07789855072463768,0.010869565217391304,0.625,0.009057971014492754,0.07246376811594203,0.20471014492753623,0,0.4594594594594595,0.21621621621621623,0.10810810810810811,0.02702702702702703,0.02702702702702703,0.16216216216216217,0,0,0,0,0,0,0,1,1,3,1,0,0,0,0,1,0,0,0,0
2021,632878,2021489119,2021 Wade Miley,642727,Sergio Alcántara,0-1,0.1366906474820144,0,0.5827338129496403,0.007194244604316547,0.007194244604316547,0.26618705035971224,0,0,0,0,0,0,1,0,3,5,0,0,0,0,2,2,3,1,0,0,0,0,0,0,0,1,0
2021,632878,2021489119,2021 Wade Miley,642727,Sergio Alcántara,1-1,0.09195402298850575,0,0.16091954022988506,0.011494252873563218,0,0.735632183908046,0,0,0,0,0,0.25,0.75,0,6,14,3,5,0,0,3,4,3,1,0,0,0,0,0,0,0,1,0
2021,632878,2021489119,2021 Wade Miley,642727,Sergio Alcántara,1-2,0.22950819672131148,0,0.2459016393442623,0,0,0.5245901639344263,0,0.14285714285714285,0.2857142857142857,0,0.2857142857142857,0,0.2857142857142857,0,6,14,6,14,3,5,4,7,3,1,0,0,0,0,0,0,0,1,0
2021,632878,2021489119,2021 Wade Miley,642727,Sergio Alcántara,2-2,0.17391304347826086,0.021739130434782608,0.32608695652173914,0,0,0.4782608695652174,0,0.25,0,0.5,0,0,0.25,0,6,14,6,14,6,14,5,11,3,1,0,0,0,0,1,0,0,0,0
2021,632878,2021489119,2021 Wade Miley,642727,Sergio Alcántara,3-2,0.20512820512820512,0,0.4358974358974359,0,0.02564102564102564,0.3333333333333333,0,0.5,0,0,0,0,0.5,0,3,14,6,14,6,14,6,12,3,1,0,0,0,0,0,0,0,1,0
2021,632878,2021489119,2021 Wade Miley,657006,Justin Steele,0-0,0.030534351145038167,0.022900763358778626,0.732824427480916,0.16030534351145037,0.030534351145038167,0.022900763358778626,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,1,1,3,2,1,0,0,0,1,0,0,0,0
2021,632878,2021489119,2021 Wade Miley,657006,Justin Steele,0-1,0,0.021739130434782608,0.5869565217391305,0.2826086956521739,0.021739130434782608,0.08695652173913043,0,0,0,1,0,0,0,0,3,4,0,0,0,0,2,2,3,2,1,0,0,0,1,0,0,0,0
2021,632878,2021489119,2021 Wade Miley,657006,Justin Steele,0-2,0.15384615384615385,0,0.3076923076923077,0.46153846153846156,0.07692307692307693,0,0,0,0,1,0,0,0,0,3,4,3,4,0,0,3,5,3,2,1,0,0,0,1,0,0,0,0
2021,632878,2021489119,2021 Wade Miley,622110,Matt Duffy,0-0,0.07789855072463768,0.010869565217391304,0.625,0.009057971014492754,0.07246376811594203,0.20471014492753623,0,0.4264705882352941,0.10294117647058823,0.08823529411764706,0.07352941176470588,0.10294117647058823,0.20588235294117646,0,0,0,0,0,0,0,1,1,3,1,1,1,0,0,0,0,0,1,0
2021,632878,2021489119,2021 Wade Miley,622110,Matt Duffy,1-0,0,0,0.2857142857142857,0,0,0.7142857142857143,0,0.25,0.375,0.125,0,0,0.25,0,6,14,0,0,0,0,2,3,3,1,1,1,0,0,0,0,0,1,0
2021,632878,2021489119,2021 Wade Miley,643524,Frank Schwindel,0-0,0.07789855072463768,0.010869565217391304,0.625,0.009057971014492754,0.07246376811594203,0.20471014492753623,0,0.22916666666666666,0.125,0.10416666666666667,0.14583333333333334,0.14583333333333334,0.25,0,0,0,0,0,0,0,1,1,3,1,4,1,0,0,0,0,0,1,0
2021,632878,2021489119,2021 Wade Miley,643524,Frank Schwindel,1-0,0,0,0.2857142857142857,0,0,0.7142857142857143,0,0,0,0,0,0,1,0,6,13,0,0,0,0,2,3,3,1,4,1,0,0,0,0,0,1,0
2021,632878,2021489119,2021 Wade Miley,643524,Frank Schwindel,2-0,0,0,0.24,0,0,0.76,0,0,0.2,0,0.2,0,0.6,0,6,14,6,13,0,0,3,6,3,1,4,1,0,0,0,0,0,1,0
2021,632878,2021489119,2021 Wade Miley,643524,Frank Schwindel,2-1,0.14285714285714285,0,0.25396825396825395,0,0,0.6031746031746031,0,0.25,0,0,0,0,0.75,0,6,9,6,14,6,13,4,8,3,1,4,1,0,0,0,0,0,1,0
2021,632878,2021489119,2021 Wade Miley,643524,Frank Schwindel,2-2,0.17391304347826086,0.021739130434782608,0.32608695652173914,0,0,0.4782608695652174,0,0.2857142857142857,0,0.2857142857142857,0,0.14285714285714285,0.2857142857142857,0,6,14,6,9,6,14,5,11,3,1,4,1,0,0,0,0,0,1,0
2021,632878,2021489119,2021 Wade Miley,621550,Patrick Wisdom,0-0,0.07789855072463768,0.010869565217391304,0.625,0.009057971014492754,0.07246376811594203,0.20471014492753623,0,0.2647058823529412,0.08823529411764706,0.19117647058823528,0.16176470588235295,0.11764705882352941,0.17647058823529413,0,0,0,0,0,0,0,1,1,4,1,0,0,0,0,0,0,0,1,0
2021,632878,2021489119,2021 Wade Miley,621550,Patrick Wisdom,0-1,0.07547169811320754,0,0.24528301886792453,0,0,0.6792452830188679,0,0.125,0.25,0,0,0.25,0.375,0,6,13,0,0,0,0,2,2,4,1,0,0,0,0,0,0,0,1,0
2021,632878,2021489119,2021 Wade Miley,623520,David Bote,0-0,0.07789855072463768,0.010869565217391304,0.625,0.009057971014492754,0.07246376811594203,0.20471014492753623,0,0.30303030303030304,0.12121212121212122,0.13636363636363635,0.13636363636363635,0.07575757575757576,0.22727272727272727,0,0,0,0,0,0,0,1,1,4,1,0,1,0,0,0,1,0,0,0
2021,632878,2021489119,2021 Wade Miley,623520,David Bote,0-1,0,0,0.25,0.5,0,0.25,0,0.14285714285714285,0,0,0.5714285714285714,0,0.2857142857142857,0,4,9,0,0,0,0,2,2,4,1,0,1,0,0,0,0,0,1,0
2021,632878,2021489119,2021 Wade Miley,623520,David Bote,1-1,0.09195402298850575,0,0.16091954022988506,0.011494252873563218,0,0.735632183908046,0,0.3,0.2,0.1,0.1,0.1,0.2,0,6,13,4,9,0,0,3,4,4,1,0,1,0,0,0,0,0,1,0
2021,632878,2021489119,2021 Wade Miley,455139,Robinson Chirinos,0-0,0.07789855072463768,0.010869565217391304,0.625,0.009057971014492754,0.07246376811594203,0.20471014492753623,0,0.15384615384615385,0.23076923076923078,0.23076923076923078,0.07692307692307693,0.15384615384615385,0.15384615384615385,0,0,0,0,0,0,0,1,1,4,1,0,2,0,0,1,0,0,0,0
2021,632878,2021489119,2021 Wade Miley,455139,Robinson Chirinos,0-1,0.1366906474820144,0,0.5827338129496403,0.007194244604316547,0.007194244604316547,0.26618705035971224,0,0,0,0,0,0,1,0,3,12,0,0,0,0,2,2,4,1,0,2,0,0,0,0,0,1,0
2021,632878,2021489119,2021 Wade Miley,518792,Jason Heyward,0-0,0.030534351145038167,0.022900763358778626,0.732824427480916,0.16030534351145037,0.030534351145038167,0.022900763358778626,0,0.2972972972972973,0.1891891891891892,0.21621621621621623,0.13513513513513514,0.16216216216216217,0,0,0,0,0,0,0,0,1,1,5,2,0,0,0,0,1,0,0,0,0
2021,632878,2021489119,2021 Wade Miley,518792,Jason Heyward,0-1,0,0.021739130434782608,0.5869565217391305,0.2826086956521739,0.021739130434782608,0.08695652173913043,0,0.4,0,0.4,0,0.2,0,0,3,7,0,0,0,0,2,2,5,2,0,0,0,0,1,0,0,0,0
2021,632878,2021489119,2021 Wade Miley,518792,Jason Heyward,1-1,0,0.06666666666666667,0.5333333333333333,0.2,0.1,0.1,0,0,0,0.5,0.5,0,0,0,3,13,3,7,0,0,3,4,5,2,0,0,0,0,1,0,0,0,0
2021,632878,2021489119,2021 Wade Miley,641561,Johneshwy Fargas,0-0,0.07789855072463768,0.010869565217391304,0.625,0.009057971014492754,0.07246376811594203,0.20471014492753623,0,0.35714285714285715,0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.07142857142857142,0,0,0,0,0,0,0,1,1,5,1,0,1,0,0,1,0,0,0,0
2021,632878,2021489119,2021 Wade Miley,641561,Johneshwy Fargas,1-0,0.189873417721519,0,0.620253164556962,0,0,0.189873417721519,0,0,0,0.5,0,0,0.5,0,3,12,0,0,0,0,2,3,5,1,0,1,0,0,1,0,0,0,0
2021,632878,2021489119,2021 Wade Miley,641561,Johneshwy Fargas,1-1,0.0970873786407767,0,0.5922330097087378,0,0,0.3106796116504854,0,0,0,0.5,0,0,0.5,0,3,4,3,12,0,0,3,4,5,1,0,1,0,0,1,0,0,0,0
2021,632878,2021489119,2021 Wade Miley,641561,Johneshwy Fargas,1-2,0.3728813559322034,0,0.2711864406779661,0.03389830508474576,0.03389830508474576,0.288135593220339,0,1,0,0,0,0,0,0,3,2,3,4,3,12,4,7,5,1,0,1,1,0,0,0,0,0,0
2021,632878,2021489119,2021 Wade Miley,642727,Sergio Alcántara,0-0,0.07789855072463768,0.010869565217391304,0.625,0.009057971014492754,0.07246376811594203,0.20471014492753623,0,0.4594594594594595,0.21621621621621623,0.10810810810810811,0.02702702702702703,0.02702702702702703,0.16216216216216217,0,0,0,0,0,0,0,1,1,5,1,0,2,0,0,0,0,0,1,0
2021,632878,2021489119,2021 Wade Miley,642727,Sergio Alcántara,0-1,0.07547169811320754,0,0.24528301886792453,0,0,0.6792452830188679,0,0.3333333333333333,0.3333333333333333,0,0,0,0.3333333333333333,0,6,14,0,0,0,0,2,2,5,1,0,2,0,0,0,0,0,1,0
2021,632878,2021489119,2021 Wade Miley,461865,Andrew Romine,0-0,0.07789855072463768,0.010869565217391304,0.625,0.009057971014492754,0.07246376811594203,0.20471014492753623,0,0.125,0,0.125,0.5,0,0.25,0,0,0,0,0,0,0,1,1,5,1,1,2,0,0,1,0,0,0,0
2021,632878,2021489119,2021 Wade Miley,461865,Andrew Romine,1-0,0.189873417721519,0,0.620253164556962,0,0,0.189873417721519,0,0,0,1,0,0,0,0,3,14,0,0,0,0,2,3,5,1,1,2,0,0,1,0,0,0,0
2021,632878,2021489119,2021 Wade Miley,461865,Andrew Romine,1-1,0.0970873786407767,0,0.5922330097087378,0,0,0.3106796116504854,0,0,0,1,0,0,0,0,3,8,3,14,0,0,3,4,5,1,1,2,0,0,1,0,0,0,0
2021,632878,2021489119,2021 Wade Miley,622110,Matt Duffy,0-0,0.07789855072463768,0.010869565217391304,0.625,0.009057971014492754,0.07246376811594203,0.20471014492753623,0,0.4264705882352941,0.10294117647058823,0.08823529411764706,0.07352941176470588,0.10294117647058823,0.20588235294117646,0,0,0,0,0,0,0,1,1,6,1,0,0,0,0,0,0,0,1,0
2021,632878,2021489119,2021 Wade Miley,622110,Matt Duffy,0-1,0.07547169811320754,0,0.24528301886792453,0,0,0.6792452830188679,0,0.2,0,0.2,0,0,0.6,0,6,6,0,0,0,0,2,2,6,1,0,0,0,0,0,0,0,1,0
2021,632878,2021489119,2021 Wade Miley,622110,Matt Duffy,1-1,0.09195402298850575,0,0.16091954022988506,0.011494252873563218,0,0.735632183908046,0,0.5714285714285714,0.14285714285714285,0.14285714285714285,0,0,0.14285714285714285,0,6,13,6,6,0,0,3,4,6,1,0,0,1,0,0,0,0,0,0
2021,632878,2021489119,2021 Wade Miley,643524,Frank Schwindel,0-0,0.07789855072463768,0.010869565217391304,0.625,0.009057971014492754,0.07246376811594203,0.20471014492753623,0,0.22916666666666666,0.125,0.10416666666666667,0.14583333333333334,0.14583333333333334,0.25,0,0,0,0,0,0,0,1,1,6,1,0,1,0,0,0,0,1,0,0
2021,632878,2021489119,2021 Wade Miley,643524,Frank Schwindel,1-0,0.05263157894736842,0,0.3684210526315789,0,0.3684210526315789,0.21052631578947367,0,0,0,0.25,0.25,0.25,0.25,0,5,14,0,0,0,0,2,3,6,1,0,1,0,0,1,0,0,0,0
2021,632878,2021489119,2021 Wade Miley,643524,Frank Schwindel,2-0,0.044444444444444446,0,0.6222222222222222,0,0,0.3333333333333333,0,1,0,0,0,0,0,0,3,13,5,14,0,0,3,6,6,1,0,1,1,0,0,0,0,0,0
2021,632878,2021489119,2021 Wade Miley,621550,Patrick Wisdom,0-0,0.07789855072463768,0.010869565217391304,0.625,0.009057971014492754,0.07246376811594203,0.20471014492753623,0,0.2647058823529412,0.08823529411764706,0.19117647058823528,0.16176470588235295,0.11764705882352941,0.17647058823529413,0,0,0,0,0,0,0,1,1,6,1,0,2,0,0,0,0,1,0,0
2021,632878,2021489119,2021 Wade Miley,621550,Patrick Wisdom,0-1,0,0,0.16666666666666666,0,0.2777777777777778,0.5555555555555556,0,0.3333333333333333,0,0,0,0.3333333333333333,0.3333333333333333,0,5,9,0,0,0,0,2,2,6,1,0,2,0,0,0,0,1,0,0
2021,632878,2021489119,2021 Wade Miley,621550,Patrick Wisdom,1-1,0.25,0,0.25,0,0,0.5,0,0.5,0,0.125,0,0.25,0.125,0,5,14,5,9,0,0,3,4,6,1,0,2,0,0,1,0,0,0,0
2021,632878,2021489119,2021 Wade Miley,621550,Patrick Wisdom,1-2,0.3728813559322034,0,0.2711864406779661,0.03389830508474576,0.03389830508474576,0.288135593220339,0,0.2,0,0.4,0.2,0,0.2,0,3,2,5,14,5,9,4,7,6,1,0,2,0,0,0,1,0,0,0
2021,632878,2021489119,2021 Wade Miley,621550,Patrick Wisdom,1-2,1,0,0,0,0,0,0,0.75,0,0,0.25,0,0,0,4,1,3,2,5,14,5,7,6,1,0,2,1,0,0,0,0,0,0
2021,632878,2021489119,2021 Wade Miley,621550,Patrick Wisdom,1-2,0.53125,0,0.1875,0,0.15625,0.125,0,0.4375,0,0,0.3125,0.1875,0.0625,0,1,1,4,1,3,2,6,7,6,1,0,2,0,0,0,0,1,0,0
2021,632878,2021489119,2021 Wade Miley,623520,David Bote,0-0,0.07789855072463768,0.010869565217391304,0.625,0.009057971014492754,0.07246376811594203,0.20471014492753623,0,0.30303030303030304,0.12121212121212122,0.13636363636363635,0.13636363636363635,0.07575757575757576,0.22727272727272727,0,0,0,0,0,0,0,1,1,7,1,0,0,0,0,0,1,0,0,0
2021,632878,2021489119,2021 Wade Miley,623520,David Bote,0-1,0,0,0.25,0.5,0,0.25,0,0.14285714285714285,0,0,0.5714285714285714,0,0.2857142857142857,0,4,6,0,0,0,0,2,2,7,1,0,0,0,0,0,1,0,0,0
2021,632878,2021489119,2021 Wade Miley,623520,David Bote,1-1,0.5,0,0.5,0,0,0,0,0.75,0,0,0,0.25,0,0,4,13,4,6,0,0,3,4,7,1,0,0,1,0,0,0,0,0,0
2021,632878,2021489119,2021 Wade Miley,623520,David Bote,1-2,0.53125,0,0.1875,0,0.15625,0.125,0,0.2,0,0,0.1,0.5,0.2,0,1,4,4,13,4,6,4,7,7,1,0,0,0,0,0,0,1,0,0
2021,632878,2021489119,2021 Wade Miley,623520,David Bote,2-2,0,0,0.5,0,0,0.5,0,0.25,0.25,0.25,0,0,0.25,0,5,13,1,4,4,13,5,11,7,1,0,0,0,0,0,0,0,1,0
2021,632878,2021489119,2021 Wade Miley,455139,Robinson Chirinos,0-0,0.07789855072463768,0.010869565217391304,0.625,0.009057971014492754,0.07246376811594203,0.20471014492753623,0,0.15384615384615385,0.23076923076923078,0.23076923076923078,0.07692307692307693,0.15384615384615385,0.15384615384615385,0,0,0,0,0,0,0,1,1,7,1,1,0,0,0,1,0,0,0,0
2021,632878,2021489119,2021 Wade Miley,455139,Robinson Chirinos,1-0,0.189873417721519,0,0.620253164556962,0,0,0.189873417721519,0,0,0,1,0,0,0,0,3,11,0,0,0,0,2,3,7,1,1,0,0,0,1,0,0,0,0
2021,632878,2021489119,2021 Wade Miley,455139,Robinson Chirinos,2-0,0.044444444444444446,0,0.6222222222222222,0,0,0.3333333333333333,0,0,0,1,0,0,0,0,3,13,3,11,0,0,3,6,7,1,1,0,0,0,1,0,0,0,0
2021,632878,2021489119,2021 Wade Miley,455139,Robinson Chirinos,2-1,0.14285714285714285,0,0.5714285714285714,0,0,0.2857142857142857,0,0,0,1,0,0,0,0,3,4,3,13,3,11,4,8,7,1,1,0,0,0,1,0,0,0,0
2021,632878,2021489119,2021 Wade Miley,455139,Robinson Chirinos,2-2,0.42105263157894735,0,0.34210526315789475,0.05263157894736842,0,0.18421052631578946,0,0,0,1,0,0,0,0,3,4,3,4,3,13,5,11,7,1,1,0,0,0,1,0,0,0,0
2021,632878,2021489119,2021 Wade Miley,518792,Jason Heyward,0-0,0.030534351145038167,0.022900763358778626,0.732824427480916,0.16030534351145037,0.030534351145038167,0.022900763358778626,0,0.2972972972972973,0.1891891891891892,0.21621621621621623,0.13513513513513514,0.16216216216216217,0,0,0,0,0,0,0,0,1,1,7,2,4,0,0,0,1,0,0,0,0
2021,632878,2021489119,2021 Wade Miley,518792,Jason Heyward,1-0,0.02702702702702703,0.02702702702702703,0.8918918918918919,0.02702702702702703,0,0.02702702702702703,0,0,0,1,0,0,0,0,3,13,0,0,0,0,2,3,7,2,4,0,0,0,1,0,0,0,0
2021,632878,2021489119,2021 Wade Miley,518792,Jason Heyward,1-1,0,0.06666666666666667,0.5333333333333333,0.2,0.1,0.1,0,0,0,0.5,0.5,0,0,0,3,13,3,13,0,0,3,4,7,2,4,0,0,0,0,1,0,0,0
2021,632878,2021489119,2021 Wade Miley,518792,Jason Heyward,1-2,0.26666666666666666,0.06666666666666667,0.13333333333333333,0.4666666666666667,0.06666666666666667,0,0,0.2,0.2,0,0.4,0.2,0,0,4,13,3,13,3,13,4,7,7,2,4,0,0,0,0,1,0,0,0
2021,632878,2021489119,2021 Wade Miley,518792,Jason Heyward,2-2,0.4444444444444444,0.05555555555555555,0.05555555555555555,0.3888888888888889,0,0.05555555555555555,0,0.25,0.25,0,0.5,0,0,0,4,13,4,13,3,13,5,11,7,2,4,0,0,1,0,0,0,0,0
2021,632878,2021489119,2021 Wade Miley,641561,Johneshwy Fargas,0-0,0.07789855072463768,0.010869565217391304,0.625,0.009057971014492754,0.07246376811594203,0.20471014492753623,0,0.35714285714285715,0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.07142857142857142,0,0,0,0,0,0,0,1,1,7,1,4,1,0,0,1,0,0,0,0
2021,632878,2021489119,2021 Wade Miley,641561,Johneshwy Fargas,1-0,0.189873417721519,0,0.620253164556962,0,0,0.189873417721519,0,0,0,0.5,0,0,0.5,0,3,11,0,0,0,0,2,3,7,1,4,1,0,0,0,0,0,1,0
2021,632878,2021489119,2021 Wade Miley,641561,Johneshwy Fargas,1-1,0.09195402298850575,0,0.16091954022988506,0.011494252873563218,0,0.735632183908046,0,0,0,0,0,0,1,0,6,14,3,11,0,0,3,4,7,1,4,1,0,0,0,0,0,1,0
2021,632878,2021489119,2021 Wade Miley,641561,Johneshwy Fargas,1-2,0.22950819672131148,0,0.2459016393442623,0,0,0.5245901639344263,0,0,0,0.25,0,0,0.75,0,6,8,6,14,3,11,4,7,7,1,4,1,0,0,0,0,0,1,0
2021,632878,2021489119,2021 Wade Miley,641561,Johneshwy Fargas,1-2,0.22950819672131148,0,0.2459016393442623,0,0,0.5245901639344263,0,0,0,0.25,0,0,0.75,0,6,14,6,8,6,14,5,7,7,1,4,1,0,0,0,0,0,1,0
2021,632878,2021489119,2021 Wade Miley,641561,Johneshwy Fargas,2-2,0.17391304347826086,0.021739130434782608,0.32608695652173914,0,0,0.4782608695652174,0,0,0,1,0,0,0,0,6,14,6,14,6,8,6,11,7,1,4,1,0,0,1,0,0,0,0
2021,632878,2021489119,2021 Wade Miley,642727,Sergio Alcántara,0-0,0.07789855072463768,0.010869565217391304,0.625,0.009057971014492754,0.07246376811594203,0.20471014492753623,0,0.4594594594594595,0.21621621621621623,0.10810810810810811,0.02702702702702703,0.02702702702702703,0.16216216216216217,0,0,0,0,0,0,0,1,1,7,1,4,2,0,0,1,0,0,0,0
2021,632878,2021489119,2021 Wade Miley,642727,Sergio Alcántara,1-0,0.189873417721519,0,0.620253164556962,0,0,0.189873417721519,0,0,0,0.6666666666666666,0,0,0.3333333333333333,0,3,13,0,0,0,0,2,3,7,1,4,2,0,0,1,0,0,0,0
2021,632878,2021489119,2021 Wade Miley,642727,Sergio Alcántara,1-1,0.0970873786407767,0,0.5922330097087378,0,0,0.3106796116504854,0,0,0,1,0,0,0,0,3,11,3,13,0,0,3,4,7,1,4,2,0,0,1,0,0,0,0
2021,632923,2021489119,2021 Wade Miley,645277,Ozzie Albies,0-0,0.07789855072463768,0.010869565217391304,0.625,0.009057971014492754,0.07246376811594203,0.20471014492753623,0,0.4351851851851852,0.09259259259259259,0.12037037037037036,0.09259259259259259,0.14814814814814814,0.1111111111111111,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0
2021,632923,2021489119,2021 Wade Miley,645277,Ozzie Albies,0-1,0.1366906474820144,0,0.5827338129496403,0.007194244604316547,0.007194244604316547,0.26618705035971224,0,0,0,0.5,0.125,0.125,0.25,0,3,4,0,0,0,0,2,2,1,1,0,0,0,0,1,0,0,0,0
2021,632923,2021489119,2021 Wade Miley,645277,Ozzie Albies,0-2,0.36585365853658536,0,0.43902439024390244,0,0,0.1951219512195122,0,0.25,0,0.5,0,0.25,0,0,3,12,3,4,0,0,3,5,1,1,0,0,1,0,0,0,0,0,0
2021,632923,2021489119,2021 Wade Miley,645277,Ozzie Albies,1-2,0.53125,0,0.1875,0,0.15625,0.125,0,0.2857142857142857,0,0.07142857142857142,0.21428571428571427,0.21428571428571427,0.21428571428571427,0,1,12,3,12,3,4,4,7,1,1,0,0,0,0,0,0,0,1,0
2021,632923,2021489119,2021 Wade Miley,624585,Jorge Soler,0-0,0.07789855072463768,0.010869565217391304,0.625,0.009057971014492754,0.07246376811594203,0.20471014492753623,0,0.4262295081967213,0.13114754098360656,0.06557377049180328,0.12295081967213115,0.11475409836065574,0.13114754098360656,0.00819672131147541,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0
2021,632923,2021489119,2021 Wade Miley,624585,Jorge Soler,1-0,0.189873417721519,0,0.620253164556962,0,0,0.189873417721519,0,0.25,0,0.25,0,0,0.5,0,3,11,0,0,0,0,2,3,1,1,1,0,0,0,1,0,0,0,0
2021,632923,2021489119,2021 Wade Miley,624585,Jorge Soler,2-0,0.044444444444444446,0,0.6222222222222222,0,0,0.3333333333333333,0,0.5,0,0,0,0,0.5,0,3,13,3,11,0,0,3,6,1,1,1,0,0,0,0,0,0,1,0
2021,632923,2021489119,2021 Wade Miley,624585,Jorge Soler,3-0,0.35714285714285715,0,0.6428571428571429,0,0,0,0,0.25,0.5,0.25,0,0,0,0,6,14,3,13,3,11,4,9,1,1,1,0,0,0,1,0,0,0,0
2021,632923,2021489119,2021 Wade Miley,624585,Jorge Soler,3-1,0.07692307692307693,0,0.6153846153846154,0,0,0.3076923076923077,0,0,0,1,0,0,0,0,3,8,6,14,3,13,5,10,1,1,1,0,0,0,1,0,0,0,0
2021,632923,2021489119,2021 Wade Miley,518692,Freddie Freeman,0-0,0.030534351145038167,0.022900763358778626,0.732824427480916,0.16030534351145037,0.030534351145038167,0.022900763358778626,0,0.46226415094339623,0.07547169811320754,0.16037735849056603,0.22641509433962265,0.0660377358490566,0.009433962264150943,0,0,0,0,0,0,0,1,1,1,2,4,0,0,0,1,0,0,0,0
2021,632923,2021489119,2021 Wade Miley,663586,Austin Riley,0-0,0.07789855072463768,0.010869565217391304,0.625,0.009057971014492754,0.07246376811594203,0.20471014492753623,0,0.4725274725274725,0.08791208791208792,0.10989010989010989,0.07692307692307693,0.12087912087912088,0.13186813186813187,0,0,0,0,0,0,0,1,1,1,1,4,1,0,0,1,0,0,0,0
2021,632923,2021489119,2021 Wade Miley,663586,Austin Riley,0-1,0.1366906474820144,0,0.5827338129496403,0.007194244604316547,0.007194244604316547,0.26618705035971224,0,0.25,0,0.25,0,0.5,0,0,3,2,0,0,0,0,2,2,1,1,4,1,0,0,1,0,0,0,0
2021,632923,2021489119,2021 Wade Miley,621020,Dansby Swanson,0-0,0.07789855072463768,0.010869565217391304,0.625,0.009057971014492754,0.07246376811594203,0.20471014492753623,0,0.36046511627906974,0.16279069767441862,0.05813953488372093,0.09302325581395349,0.1744186046511628,0.1511627906976744,0,0,0,0,0,0,0,1,1,1,1,2,2,0,0,1,0,0,0,0
2021,632923,2021489119,2021 Wade Miley,594807,Adam Duvall,0-0,0.07789855072463768,0.010869565217391304,0.625,0.009057971014492754,0.07246376811594203,0.20471014492753623,0,0.4854368932038835,0.13592233009708737,0.04854368932038835,0.10679611650485436,0.11650485436893204,0.10679611650485436,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,1,0,0,0,0
2021,632923,2021489119,2021 Wade Miley,594807,Adam Duvall,1-0,0.189873417721519,0,0.620253164556962,0,0,0.189873417721519,0,0,0,0.25,0,0.25,0.5,0,3,13,0,0,0,0,2,3,2,1,0,0,0,0,0,0,0,1,0
2021,632923,2021489119,2021 Wade Miley,594807,Adam Duvall,2-0,0,0,0.24,0,0,0.76,0,0.4,0,0,0.2,0,0.4,0,6,14,3,13,0,0,3,6,2,1,0,0,0,0,0,0,0,1,0
2021,632923,2021489119,2021 Wade Miley,594807,Adam Duvall,3-0,0.35714285714285715,0,0.6428571428571429,0,0,0,0,1,0,0,0,0,0,0,6,13,6,14,3,13,4,9,2,1,0,0,1,0,0,0,0,0,0
2021,632923,2021489119,2021 Wade Miley,594807,Adam Duvall,3-1,0.5,0,0.25,0,0,0.25,0,0.25,0.25,0.25,0,0,0.25,0,1,5,6,13,6,14,5,10,2,1,0,0,0,0,0,0,0,1,0
2021,632923,2021489119,2021 Wade Miley,518595,Travis d'Arnaud,0-0,0.07789855072463768,0.010869565217391304,0.625,0.009057971014492754,0.07246376811594203,0.20471014492753623,0,0.4074074074074074,0.18518518518518517,0.07407407407407407,0.1111111111111111,0.18518518518518517,0.037037037037037035,0,0,0,0,0,0,0,1,1,2,1,1,0,0,0,1,0,0,0,0
2021,632923,2021489119,2021 Wade Miley,518595,Travis d'Arnaud,1-0,0.189873417721519,0,0.620253164556962,0,0,0.189873417721519,0,0.5,0,0.5,0,0,0,0,3,11,0,0,0,0,2,3,2,1,1,0,1,0,0,0,0,0,0
2021,632923,2021489119,2021 Wade Miley,518595,Travis d'Arnaud,1-1,0.2857142857142857,0,0.32142857142857145,0,0.03571428571428571,0.35714285714285715,0,0.7142857142857143,0,0,0,0.14285714285714285,0.14285714285714285,0,1,3,3,11,0,0,3,4,2,1,1,0,1,0,0,0,0,0,0
2021,632923,2021489119,2021 Wade Miley,628338,Guillermo Heredia,0-0,0.07789855072463768,0.010869565217391304,0.625,0.009057971014492754,0.07246376811594203,0.20471014492753623,0,0.3333333333333333,0.22807017543859648,0.12280701754385964,0.12280701754385964,0.12280701754385964,0.07017543859649122,0,0,0,0,0,0,0,1,1,2,1,1,1,0,0,1,0,0,0,0
2021,632923,2021489119,2021 Wade Miley,628338,Guillermo Heredia,1-0,0.189873417721519,0,0.620253164556962,0,0,0.189873417721519,0,0.2,0.4,0.2,0,0,0.2,0,3,13,0,0,0,0,2,3,2,1,1,1,1,0,0,0,0,0,0
